GeoFips,GeoName,LineCode,Description,gdp2018,gdp2017,gdp2016,gdp2015,gdp2014,gdp2013,gdp2012,gdp2011,gdp2010,gdp2009,gdp2008,gdp2007
13199,"Meriwether, GA",13,      Durable goods manufacturing,99379,88609,75289,50584,52303,53320,47853,(D),(D),(D),(D),(D)
13199,"Meriwether, GA",25,      Nondurable goods manufacturing,29666,27290,26097,24802,25948,29874,33533,(D),(D),(D),(D),(D)
13199,"Meriwether, GA",34,    Wholesale trade,36587,35816,38955,38988,42492,39848,28356,(D),(D),(D),11479,7365
13199,"Meriwether, GA",35,    Retail trade,21167,20944,20016,20700,20636,22616,23320,23754,23535,22997,22504,21681
13199,"Meriwether, GA",36,    Transportation and warehousing,(D),(D),(D),(D),(D),(D),(D),18455,14529,13516,(D),(D)
13199,"Meriwether, GA",45,    Information,(D),(D),(D),(D),3600,4126,3873,3220,2702,2545,2748,2437
13199,"Meriwether, GA",50,"    Finance, insurance, real estate, rental, and leasing",140636,133343,127745,125519,119371,114168,112719,114339,112517,114138,108666,109062
13199,"Meriwether, GA",51,      Finance and insurance,27951,27109,28557,31835,(D),27709,26621,28832,27624,24267,23871,21767
13199,"Meriwether, GA",56,      Real estate and rental and leasing,112685,106234,99188,93683,(D),86460,86098,85506,84893,89871,84796,87295
13199,"Meriwether, GA",59,    Professional and business services,18134,16534,(D),13557,12801,11655,10860,8100,8472,5303,10618,9925
13199,"Meriwether, GA",60,"      Professional, scientific, and technical services",2043,2373,1685,1826,1746,1777,1676,1566,1655,2057,2632,2569
13199,"Meriwether, GA",64,      Management of companies and enterprises,10298,9020,8398,8245,7848,7311,7142,3708,3892,465,5438,5328
13199,"Meriwether, GA",65,      Administrative and support and waste management and remediation services,5793,5140,(D),3486,3207,2567,2042,2826,2924,2781,2548,2028
13199,"Meriwether, GA",68,"    Educational services, health care, and social assistance",31049,30339,30080,30164,24814,(D),(D),(D),24278,23415,(D),21915
13199,"Meriwether, GA",69,      Educational services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13199,"Meriwether, GA",70,      Health care and social assistance,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13199,"Meriwether, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",7554,5937,6007,6181,(D),6240,6012,6006,(D),(D),7050,(D)
13199,"Meriwether, GA",76,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D),688,785,750,(D),(D),287,(D)
13199,"Meriwether, GA",79,      Accommodation and food services,(D),(D),(D),(D),(D),5552,5227,5255,(D),(D),6763,(D)
13199,"Meriwether, GA",82,    Other services (except government and government enterprises),14572,13402,13434,12945,12649,12185,13068,14772,15024,14619,13339,11796
13199,"Meriwether, GA",83,Government and government enterprises,85790,87255,87776,89712,93974,101863,105743,100103,98617,95662,93486,95973
13199,"Meriwether, GA",,Addenda:,,,,,,,,,,,,
13199,"Meriwether, GA",87,Natural resources and mining,12328,10818,11712,16964,12291,13523,13700,14043,13571,9200,8533,11269
13199,"Meriwether, GA",88,Trade,57755,56760,58971,59688,63128,62465,51676,(D),(D),(D),33983,29046
13199,"Meriwether, GA",89,Transportation and utilities,(D),(D),(D),(D),(D),(D),(D),21709,17230,17525,(D),(D)
13199,"Meriwether, GA",90,Manufacturing and information,(D),(D),(D),(D),81851,87320,85259,77394,68747,55838,52921,54646
13199,"Meriwether, GA",91,Private goods-producing industries 2/,184417,162877,149261,119449,114042,119077,125867,117384,118375,98223,88008,93715
13199,"Meriwether, GA",92,Private services-providing industries 3/,297129,281978,274477,275918,267882,253275,241898,240733,228719,221550,218954,209106
13201,"Miller, GA",1,All industry total,197784,189811,183887,175187,169606,178577,183162,185654,158960,145800,155102,157494
13201,"Miller, GA",2,  Private industries,134079,130358,128258,122677,121506,135644,146818,148926,123605,110937,121562,121391
13201,"Miller, GA",3,"    Agriculture, forestry, fishing and hunting",2621,1908,1926,1458,1604,21123,37046,47536,25998,(D),(D),(D)
13201,"Miller, GA",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0
13201,"Miller, GA",10,    Utilities,0,(D),(D),(D),0,(D),(D),(D),(D),(D),(D),(D)
13201,"Miller, GA",11,    Construction,2910,3348,4038,5276,5812,5478,6438,4358,5040,4920,3982,8353
13201,"Miller, GA",12,    Manufacturing,2077,2051,2080,2084,2017,1987,2002,2217,2164,(D),(D),(D)
13201,"Miller, GA",13,      Durable goods manufacturing,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13201,"Miller, GA",25,      Nondurable goods manufacturing,(D),(D),(D),(D),(D),(D),(D),(D),(D),401,93,95
13201,"Miller, GA",34,    Wholesale trade,17589,16954,15784,15710,14750,14008,11903,11578,11401,10720,10800,10089
13201,"Miller, GA",35,    Retail trade,14056,14327,14845,14135,13317,13255,12864,12212,11347,9960,9829,9585
13201,"Miller, GA",36,    Transportation and warehousing,(D),3469,3509,2678,2810,2279,1930,2781,2685,2438,1759,1057
13201,"Miller, GA",45,    Information,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13201,"Miller, GA",50,"    Finance, insurance, real estate, rental, and leasing",63900,62359,61064,56501,56401,52065,49062,46832,44182,43022,42317,43675
13201,"Miller, GA",51,      Finance and insurance,21790,21846,(D),21040,23156,18199,17176,17366,17006,15681,15970,13378
13201,"Miller, GA",56,      Real estate and rental and leasing,42110,40514,(D),35461,33245,33866,31886,29467,27175,27341,26348,30298
13201,"Miller, GA",59,    Professional and business services,14339,12904,12232,12304,(D),12505,13198,9103,8695,4389,8737,8462
13201,"Miller, GA",60,"      Professional, scientific, and technical services",1898,(D),(D),2351,(D),2110,1749,1422,1276,1221,1482,1572
13201,"Miller, GA",64,      Management of companies and enterprises,10298,9020,8397,8245,7847,(D),(D),(D),(D),(D),(D),(D)
13201,"Miller, GA",65,      Administrative and support and waste management and remediation services,2142,(D),(D),1708,(D),(D),(D),(D),(D),(D),(D),(D)
13201,"Miller, GA",68,"    Educational services, health care, and social assistance",5915,5637,5501,5057,4730,4723,4343,4453,4671,4662,4839,4435
13201,"Miller, GA",69,      Educational services,(D),(D),(D),(D),(D),98,130,(D),(D),(D),(D),(D)
13201,"Miller, GA",70,      Health care and social assistance,(D),(D),(D),(D),(D),4625,4213,(D),(D),(D),(D),(D)
13201,"Miller, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",3116,3124,3083,3100,3314,3207,3330,3266,3152,2547,2591,2665
13201,"Miller, GA",76,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13201,"Miller, GA",79,      Accommodation and food services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13201,"Miller, GA",82,    Other services (except government and government enterprises),4044,3723,3681,3865,3926,4063,3796,3653,3365,3293,3649,3377
13201,"Miller, GA",83,Government and government enterprises,63706,59453,55629,52510,48100,42932,36345,36729,35355,34863,33540,36104
13201,"Miller, GA",,Addenda:,,,,,,,,,,,,
13201,"Miller, GA",87,Natural resources and mining,2621,1908,1926,1458,1604,21123,37046,47536,25998,(D),(D),(D)
13201,"Miller, GA",88,Trade,31645,31281,30629,29845,28067,27264,24766,23790,22748,20680,20629,19674
13201,"Miller, GA",89,Transportation and utilities,(D),(D),(D),(D),2810,(D),(D),(D),(D),(D),(D),(D)
13201,"Miller, GA",90,Manufacturing and information,(D),(D),(D),(D),(D),(D),(D),(D),(D),2569,2096,1932
13201,"Miller, GA",91,Private goods-producing industries 2/,7608,7306,8044,8818,9433,28588,45485,54110,33202,28917,36090,37140
13201,"Miller, GA",92,Private services-providing industries 3/,126471,123051,120214,113858,112072,107056,101332,94815,90403,82020,85471,84250
13205,"Mitchell, GA",1,All industry total,765673,759523,755023,783779,732593,739963,746620,736229,719459,739308,729113,751065
13205,"Mitchell, GA",2,  Private industries,665692,659763,655621,683915,636327,644497,649064,637280,621242,643492,634800,654471
13205,"Mitchell, GA",3,"    Agriculture, forestry, fishing and hunting",86109,100174,77426,101990,87619,121934,113687,126197,117629,122991,128511,133349
13205,"Mitchell, GA",6,"    Mining, quarrying, and oil and gas extraction",0,115,102,0,0,0,0,0,0,0,0,767
13205,"Mitchell, GA",10,    Utilities,17307,10017,18677,14918,13527,14315,23703,23605,18515,11361,6674,7539
13205,"Mitchell, GA",11,    Construction,8491,9767,10237,6822,6834,5795,9666,8602,12163,27876,49684,58563
13205,"Mitchell, GA",12,    Manufacturing,214981,212356,226018,234871,208761,199429,207521,206013,207156,225083,194282,200802
13205,"Mitchell, GA",13,      Durable goods manufacturing,18398,17446,21717,16449,10906,10742,(D),(D),(D),(D),(D),(D)
13205,"Mitchell, GA",25,      Nondurable goods manufacturing,196582,194910,204301,218422,197855,188687,(D),(D),(D),(D),(D),(D)
13205,"Mitchell, GA",34,    Wholesale trade,27109,(D),25909,26308,28110,31017,27068,24279,28000,27646,26424,22423
13205,"Mitchell, GA",35,    Retail trade,38585,37454,37509,37964,36840,37582,35142,33867,31222,31942,33113,33624
13205,"Mitchell, GA",36,    Transportation and warehousing,(D),24186,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13205,"Mitchell, GA",45,    Information,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13205,"Mitchell, GA",50,"    Finance, insurance, real estate, rental, and leasing",160435,152238,143263,135803,132874,128400,128017,123780,120049,117469,114272,118633
13205,"Mitchell, GA",51,      Finance and insurance,32872,34995,35890,34869,37937,37120,35896,33966,31704,27188,28636,27174
13205,"Mitchell, GA",56,      Real estate and rental and leasing,127563,117243,107373,100934,94937,91280,92120,89814,88344,90281,85636,91458
13205,"Mitchell, GA",59,    Professional and business services,24678,29340,29833,30440,31685,29105,25948,18230,17789,13952,18311,17734
13205,"Mitchell, GA",60,"      Professional, scientific, and technical services",(D),14803,15280,17214,18217,17595,(D),13535,11191,9703,8519,7564
13205,"Mitchell, GA",64,      Management of companies and enterprises,10222,(D),(D),(D),(D),7233,7044,1216,2646,378,5436,5325
13205,"Mitchell, GA",65,      Administrative and support and waste management and remediation services,(D),(D),(D),(D),(D),4278,(D),3478,3953,3871,4355,4844
13205,"Mitchell, GA",68,"    Educational services, health care, and social assistance",34192,31923,32347,32245,30620,29865,28339,26103,26309,27951,25490,25767
13205,"Mitchell, GA",69,      Educational services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13205,"Mitchell, GA",70,      Health care and social assistance,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13205,"Mitchell, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",11734,10980,13112,12374,12175,14759,15833,15041,13553,7912,7886,8178
13205,"Mitchell, GA",76,"      Arts, entertainment, and recreation",(D),1044,4095,2087,1774,4621,(D),(D),(D),(D),(D),(D)
13205,"Mitchell, GA",79,      Accommodation and food services,(D),9935,9017,10286,10401,10138,(D),(D),(D),(D),(D),(D)
13205,"Mitchell, GA",82,    Other services (except government and government enterprises),13357,12831,12893,12919,12745,12327,12161,11877,11666,12402,12967,12487
13205,"Mitchell, GA",83,Government and government enterprises,99981,99760,99402,99864,96265,95466,97556,98949,98217,95815,94313,96594
13205,"Mitchell, GA",,Addenda:,,,,,,,,,,,,
13205,"Mitchell, GA",87,Natural resources and mining,86109,100289,77528,101990,87619,121934,113687,126197,117629,122991,128511,134115
13205,"Mitchell, GA",88,Trade,65695,(D),63419,64272,64950,68599,62210,58147,59222,59589,59537,56047
13205,"Mitchell, GA",89,Transportation and utilities,(D),34203,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13205,"Mitchell, GA",90,Manufacturing and information,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13205,"Mitchell, GA",91,Private goods-producing industries 2/,309581,322412,313783,343683,303214,327158,330874,340811,336948,375950,372476,393480
13205,"Mitchell, GA",92,Private services-providing industries 3/,356111,337351,341837,340232,333113,317339,318191,296468,284294,267542,262324,260991
13207,"Monroe, GA",1,All industry total,1867979,1702541,1753310,1774980,1907052,1939528,1883658,1967505,1817389,1699425,1581120,1505427
13207,"Monroe, GA",2,  Private industries,1643163,1500009,1558232,1584076,1719795,1753040,1685118,1774114,1648181,1580088,1471777,1395180
13207,"Monroe, GA",3,"    Agriculture, forestry, fishing and hunting",(D),34087,30429,36075,36174,32020,27885,21244,23765,20923,23823,20477
13207,"Monroe, GA",6,"    Mining, quarrying, and oil and gas extraction",11756,12128,9556,7786,7720,7499,6901,9220,9954,12553,11475,21302
13207,"Monroe, GA",10,    Utilities,(D),909141,992122,1016505,1154531,1211427,1193165,1310502,1213875,1159358,1025008,946906
13207,"Monroe, GA",11,    Construction,42944,36556,34150,34667,29616,28171,31637,44060,45470,43475,55684,41271
13207,"Monroe, GA",12,    Manufacturing,17815,15380,14642,14543,15237,16170,14136,12886,11209,11629,13896,17576
13207,"Monroe, GA",13,      Durable goods manufacturing,9456,8745,7726,7323,7631,7629,6730,5587,(D),(D),(D),6550
13207,"Monroe, GA",25,      Nondurable goods manufacturing,8359,6636,6917,7220,7606,8541,7406,7300,(D),(D),(D),11026
13207,"Monroe, GA",34,    Wholesale trade,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13207,"Monroe, GA",35,    Retail trade,40867,39025,36383,30590,29665,29206,29416,28919,28687,25197,24008,23147
13207,"Monroe, GA",36,    Transportation and warehousing,160241,148434,136787,158592,177722,169890,143090,121915,99599,100527,107396,118687
13207,"Monroe, GA",45,    Information,3239,3275,2824,2509,(D),2725,(D),(D),(D),(D),(D),(D)
13207,"Monroe, GA",50,"    Finance, insurance, real estate, rental, and leasing",139933,134115,128704,121687,112419,109450,102897,98908,93914,94538,94396,99665
13207,"Monroe, GA",51,      Finance and insurance,27467,27626,26801,25108,22186,20293,21799,21386,21298,19577,19581,18428
13207,"Monroe, GA",56,      Real estate and rental and leasing,112466,106489,101904,96580,90232,89157,81098,77521,72617,74961,74815,81237
13207,"Monroe, GA",59,    Professional and business services,71676,(D),(D),50386,50682,(D),44037,37746,36561,31421,33220,26048
13207,"Monroe, GA",60,"      Professional, scientific, and technical services",27479,(D),(D),(D),(D),(D),19280,19321,23150,(D),(D),(D)
13207,"Monroe, GA",64,      Management of companies and enterprises,10297,(D),(D),(D),(D),(D),7140,3606,3826,(D),(D),(D)
13207,"Monroe, GA",65,      Administrative and support and waste management and remediation services,33901,25892,24748,23036,22339,22723,17617,14820,9585,9527,8922,8138
13207,"Monroe, GA",68,"    Educational services, health care, and social assistance",37447,36378,44202,(D),35186,33069,32197,31771,27852,24364,24770,24408
13207,"Monroe, GA",69,      Educational services,4343,4199,12515,(D),(D),5859,5786,4378,(D),(D),(D),(D)
13207,"Monroe, GA",70,      Health care and social assistance,33104,32179,31686,(D),(D),27209,26411,27393,(D),(D),(D),(D)
13207,"Monroe, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",23044,20664,21053,21755,21105,20438,18582,18273,17934,17260,18034,18476
13207,"Monroe, GA",76,"      Arts, entertainment, and recreation",3322,3204,3292,3333,3103,2995,3179,3191,3375,2888,3217,3315
13207,"Monroe, GA",79,      Accommodation and food services,19722,17459,17760,18422,18002,17443,15403,15082,14558,14372,14817,15162
13207,"Monroe, GA",82,    Other services (except government and government enterprises),17706,16492,17846,17680,17041,16417,16583,16172,15836,16405,16289,15518
13207,"Monroe, GA",83,Government and government enterprises,224817,202532,195078,190904,187256,186489,198540,193391,169208,119337,109343,110247
13207,"Monroe, GA",,Addenda:,,,,,,,,,,,,
13207,"Monroe, GA",87,Natural resources and mining,(D),46215,39985,43861,43895,39519,34786,30464,33720,33476,35298,41779
13207,"Monroe, GA",88,Trade,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13207,"Monroe, GA",89,Transportation and utilities,(D),1057575,1128909,1175097,1332253,1381318,1336255,1432417,1313474,1259885,1132404,1065593
13207,"Monroe, GA",90,Manufacturing and information,21054,18656,17467,17052,(D),18895,(D),(D),(D),(D),(D),(D)
13207,"Monroe, GA",91,Private goods-producing industries 2/,(D),98151,88777,93071,88747,83860,80559,87410,90399,88580,104878,100625
13207,"Monroe, GA",92,Private services-providing industries 3/,(D),1401858,1469455,1491006,1631048,1669180,1604559,1686705,1557782,1491508,1366899,1294555
13209,"Montgomery, GA",1,All industry total,166472,157670,162623,160366,152123,148082,147725,146120,157930,151607,158141,166626
